"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","returns"
5.775,5.882857,5.767857,5.813929,469604800,4.948342,0.017246866643676
5.821071,5.892857,5.818214,5.835357,422536800,4.966581,0.00368563152388002
5.900357,5.951429,5.888214,5.943929,394240000,5.058985,0.0186058882087248
5.890357,5.913214,5.864643,5.9125,395810800,5.032238,-0.00528757998286999
5.919643,5.978214,5.864643,5.896786,423183600,5.018862,-0.00265775898520082
5.913571,5.946786,5.824643,5.853929,341616800,4.982388,-0.00726785743962888
5.910357,5.95,5.885714,5.911071,387354800,5.031021,0.00976130732026292
5.916429,5.95,5.845,5.882857,300294400,5.007008,-0.00477307750152223
5.846071,5.870714,5.781429,5.815357,355342400,4.949558,-0.0114740167915012
5.805357,5.953929,5.802143,5.903929,445071200,5.024943,0.015230707246348
5.951786,6.023929,5.946429,6.015,439980800,5.119478,0.0188130649945146
5.997857,6.008214,5.911786,5.956429,305816000,5.069625,-0.00973748960930998
5.841071,5.8425,5.693571,5.699643,524381200,4.851072,-0.0431107295998995
5.7725,5.865714,5.764643,5.857143,431152400,4.985121,0.0276333096651842
5.8125,5.903571,5.801786,5.878571,413271600,5.00336,0.00365843893516016
5.892143,5.954286,5.878929,5.940357,342031200,5.055945,0.0105103774369655
5.9875,6.048929,5.957143,6.043571,416074400,5.143795,0.0173750500180376
6.075714,6.096786,6.009643,6.037857,406929600,5.13893,-0.000945467505883535
6.052143,6.105,6.040357,6.05,324354800,5.149268,0.00201114402013824
6.032857,6.055357,5.955714,5.978929,303998800,5.088777,-0.0117472727272727
6.026786,6.056071,5.886786,6.051786,449181600,5.150785,0.0121856272252103
6.1525,6.160357,6.018929,6.073214,453700800,5.169023,0.00354077292224142
6.005714,6.030357,5.946429,6.0075,311337600,5.113093,-0.0108203004208315
5.999643,6.071429,5.890714,5.903571,469028000,5.024639,-0.0172998751560549
5.879286,5.986071,5.861071,5.899286,364249200,5.02099,-0.000725831873623628
5.944286,5.967857,5.892857,5.948214,293955200,5.062636,0.00829388505659834
5.974286,6.096429,5.9675,6.0825,374628800,5.176927,0.0225758521801669
6.177857,6.183571,6.142857,6.176071,315047600,5.256568,0.015383641594739
6.170714,6.231071,6.060714,6.112143,811087200,5.202158,-0.0103509172741053
6.145,6.1875,6.100357,6.162857,491134000,5.245321,0.00829725351648358
6.175357,6.185,6.1025,6.148571,348961200,5.233163,-0.00231808072132778
6.101071,6.210714,6.080357,6.204286,322011200,5.280581,0.00906145509257361
6.215714,6.273214,6.199643,6.255714,426470800,5.324353,0.00828910852916853
6.356786,6.526786,6.352857,6.495357,754023200,5.528318,0.0383078574244282
6.499286,6.671071,6.498929,6.591071,810572000,5.609782,0.0147357566335462
6.636786,6.6625,6.598571,6.607857,601582800,5.624069,0.00254677881637133
6.581786,6.612857,6.486429,6.572143,437715600,5.593672,-0.00540477797870031
6.613929,6.620714,6.530357,6.588571,356753600,5.607654,0.00249964128899816
6.621429,6.746429,6.608214,6.625,593563600,5.638659,0.00552912004742767
6.685714,6.703571,6.5275,6.565,550880400,5.587593,-0.00905660377358486
6.500357,6.625,6.48,6.513214,445239200,5.543517,-0.00788819497334359
6.566786,6.667143,6.5475,6.648214,337444800,5.658416,0.0207270941811524
6.668929,6.692857,6.5825,6.620714,345385600,5.635011,-0.00413644927795642
6.6475,6.658929,6.521786,6.619643,539585200,5.634099,-0.000161765030176619
6.619643,6.650714,6.453571,6.459286,524711600,5.497616,-0.024224418144604
6.478929,6.640714,6.476786,6.603571,553308000,5.620419,0.0223376082124247
6.65,6.673571,6.581071,6.643571,423133200,5.654465,0.00605732867868003
6.705,6.786071,6.689286,6.786071,605085600,5.775748,0.0214493079098574
6.777143,6.805357,6.751071,6.794643,465668000,5.783047,0.0012631757021111
6.809286,6.8375,6.746071,6.759643,438211200,5.753256,-0.00515111684307767
6.748929,6.810714,6.736429,6.8025,293272000,5.789733,0.00634012772568027
6.822143,6.839643,6.772857,6.814643,288024800,5.800068,0.00178507901506797
6.808214,6.8275,6.775,6.786429,348020400,5.776054,-0.00414020220868505
6.866071,6.868571,6.793929,6.831786,375510800,5.814658,0.006683485526777
6.7725,6.818571,6.768929,6.805714,373556400,5.792467,-0.00381627878859203
6.7625,6.798571,6.708571,6.716071,431426800,5.716172,-0.0131717259937751
6.708929,6.785714,6.626786,6.780714,942230800,5.771191,0.00962512159266926
7.164286,7.205357,7.066071,7.098571,1141039200,6.041723,0.0468766268566998
7.125714,7.453929,7.115357,7.318571,1193726800,6.22897,0.0309921532094277
7.310714,7.423214,7.2325,7.328571,791392000,6.237483,0.00136638696270075
7.346429,7.35,7.258214,7.283571,420786800,6.199181,-0.00614035123627787
7.273929,7.383929,7.146429,7.231429,484338400,6.154802,-0.00715885106357861
7.202143,7.243214,7.016071,7.048929,756551600,5.999472,-0.0252370589547377
7.061071,7.072143,6.825,6.871429,818386800,5.848398,-0.0251811303532778
6.964286,7.028929,6.862143,7.0125,570270400,5.96847,0.0205300818796208
7.002143,7.028571,6.720357,6.732143,717525200,5.729849,-0.0399796078431374
6.778571,6.888571,6.6275,6.761071,678983200,5.754472,0.00429699725629717
6.708929,6.768571,6.64,6.741071,522541600,5.737451,-0.0029581112223197
6.811786,6.923214,6.793929,6.814643,487530400,5.800068,0.01091399274685
6.871429,6.964286,6.850714,6.929643,384801200,5.897947,0.016875425462493
6.875357,6.971071,6.871429,6.940714,295097600,5.90737,0.00159762919965711
7.033571,7.210714,7.009286,7.195,528855600,6.123797,0.0366368647375472
7.179286,7.320714,7.178929,7.249286,401195200,6.170001,0.00754496177901309
7.305714,7.321429,7.208214,7.258929,443870000,6.178207,0.00133019996727968
7.255,7.316786,7.193929,7.213929,363731200,6.139908,-0.00619926162661188
7.245357,7.315357,7.216786,7.301786,343240800,6.214684,0.0121788002072103
7.338571,7.428571,7.321786,7.379643,485206400,6.280951,0.0106627337476064
7.36,7.408571,7.321429,7.392857,396513600,6.292196,0.00179060152367816
7.376429,7.392857,7.285714,7.355714,374320800,6.260583,-0.005024174010129
7.3075,7.3075,7.135714,7.161071,542326400,6.094919,-0.0264614692740909
7.1125,7.156786,7.062857,7.14,406666400,6.076985,-0.00294243696229235
7.25,7.357143,7.248214,7.352857,474896800,6.258152,0.0298119047619048
7.333214,7.352857,7.246429,7.301429,318438400,6.21438,-0.00699428807060987
7.335714,7.344643,7.277143,7.2925,286454000,6.206781,-0.00122291129585717
7.115,7.248571,7.084643,7.163929,295257200,6.097351,-0.0176305793623586
7.1825,7.202857,7.098929,7.139643,424858000,6.076682,-0.00339003918101366
7.222857,7.241786,7.029643,7.034643,465763200,5.987315,-0.0147066176838254
7.105714,7.193571,6.991071,7.008214,715260000,5.964819,-0.0037569781437381
7.050714,7.106429,7.009643,7.017143,448719600,5.97242,0.00127407639093224
7.132143,7.138571,6.795714,6.904286,826884800,5.876364,-0.0160830412035211
6.904286,6.920357,6.738571,6.748214,714758800,5.743528,-0.0226050890707599
6.762857,6.869643,6.739286,6.781071,690398800,5.771494,0.00486899200292101
6.831429,7.077143,6.796786,7.064286,684782000,6.012543,0.0417655264190568
7.125,7.132143,7.004286,7.015357,489669600,5.9709,-0.00692624845596568
7.063571,7.071429,6.908214,6.9525,429774800,5.917398,-0.00895991465580448
6.9775,7.051071,6.877143,7.035,495790400,5.987617,0.0118662351672061
6.993929,7.053929,6.9025,6.934643,419459600,5.902202,-0.0142653873489694
6.967857,7.017857,6.948214,6.965357,352984800,5.928342,0.00442906722090819
6.937857,6.964286,6.821429,6.852143,388838800,5.831985,-0.016253868968956
6.898929,6.982143,6.878571,6.979643,608770400,5.940502,0.0186073174479868
7.001786,7.133929,6.988214,7.079643,611906400,6.025613,0.0143273803545538
7.122857,7.173214,7.095,7.155714,349515600,6.090359,0.0107450333300705
7.185714,7.227857,7.171786,7.217857,345525600,6.14325,0.00868438844816888
7.269643,7.476786,7.2625,7.465714,500889200,6.354207,0.0343394168102804
7.561429,7.641071,7.486071,7.5575,644565600,6.432327,0.012294336482753
7.593929,7.597143,7.454643,7.467857,445205600,6.35603,-0.0118614621237181
7.458214,7.571429,7.439643,7.558571,412084400,6.433238,0.0121472599167338
7.611786,7.619643,7.52,7.526071,352410800,6.405578,-0.00429975454355058
7.6225,7.660714,7.585,7.643214,493729600,6.50528,0.0155649607876407
7.664286,7.699643,7.616071,7.656429,601904800,6.516526,0.0017289846915185
7.656429,7.686786,7.526786,7.534643,552160000,6.412872,-0.0159063709726819
7.5625,7.571429,7.466071,7.520714,477131200,6.401019,-0.00184866091200342
7.510714,7.571429,7.466429,7.570714,447610800,6.443574,0.00664830493487711
7.6,7.607143,7.444643,7.503929,462229600,6.386734,-0.00882149292655876
7.471071,7.491786,7.372143,7.418571,594459600,6.314082,-0.0113751076269512
7.423929,7.533214,7.289286,7.523214,605892000,6.403144,0.0141055467420883
7.503929,7.516429,7.465,7.479643,432894000,6.366061,-0.00579154068992327
7.533214,7.557143,7.3525,7.354643,594067600,6.259671,-0.0167120275660215
7.440357,7.685357,7.401429,7.68,730007600,6.536589,0.0442383131309023
7.675357,7.698214,7.482143,7.561786,612152800,6.435975,-0.0153924479166667
7.574286,7.618214,7.400357,7.431071,608154400,6.324721,-0.0172862601507103
7.385,7.410714,7.041429,7.0625,881767600,6.011023,-0.0495986379352317
7.2325,7.310714,7.149643,7.2525,1065699600,6.172736,0.0269026548672566
7.355357,7.6325,7.235,7.355,1867110000,6.259976,0.0141330575663565
7.3875,7.520714,7.126071,7.424286,1722568400,6.318947,0.00942025832766835
7.318929,7.339286,7.096429,7.1175,1173502400,6.057834,-0.0413219533838002
7.181429,7.221429,6.794643,6.859286,1245952400,5.838063,-0.0362787495609413
6.870357,7,6.832143,6.954643,749876400,5.919224,0.0139018842485938
6.996786,7.011429,6.906429,6.995,698342400,5.953573,0.00580288592814893
6.970357,7.15,6.943571,7.115357,615328000,6.05601,0.0172061472480343
7.026071,7.084643,6.841786,6.858929,757652000,5.837761,-0.0360386695987286
6.879643,7,6.816071,6.980714,850306800,5.941414,0.0177556875133129
6.988929,7.067143,6.928571,6.932857,478270800,5.900683,-0.0068556024498353
7.015,7.053571,6.955357,7.006786,632886800,5.963605,0.0106635691461687
6.996071,7.021429,6.937857,6.968571,370361600,5.931081,-0.0054539984523575
6.96,7.133929,6.930714,7.095357,550345600,6.03899,0.0181939740586701
7.075357,7.201429,6.982143,7.156429,655468800,6.090969,0.0086073188424487
7.212143,7.274643,7.197143,7.264286,543737600,6.182767,0.0150713435429877
7.2925,7.296786,7.173571,7.233929,436396800,6.15693,-0.00417893788873402
7.201071,7.281786,7.175714,7.2475,422825200,6.168481,0.00187602062447656
7.209286,7.257143,7.1825,7.2025,415469600,6.130179,-0.00620903759917213
7.226429,7.232143,7.113929,7.157857,390563600,6.092183,-0.00619826449149596
7.142857,7.190357,6.989643,7.037857,575094800,5.99005,-0.0167647942673345
7.079643,7.194286,7.065714,7.166429,460566400,6.099479,0.0182686292148306
7.049286,7.245,7.031786,7.214286,665126000,6.14021,0.00667794238943831
7.227857,7.3275,7.214286,7.307857,507460800,6.219851,0.0129702371100895
7.348214,7.482143,7.3375,7.463929,550093600,6.352686,0.0213567397391603
7.4975,7.529643,7.419286,7.458929,566546400,6.348433,-0.000669888472947688
7.462143,7.495357,7.426429,7.476071,372052800,6.363021,0.00229818516840696
7.474286,7.532857,7.451071,7.525357,366041200,6.404968,0.00659250025849123
7.676429,7.846429,7.665357,7.819643,899620400,6.655442,0.0391059188288343
7.8575,7.860357,7.794643,7.824286,429889600,6.659393,0.000593761121831182
7.796786,8.035714,7.781786,7.965,920259200,6.779157,0.0179842608002827
7.993929,8.052857,7.971429,8.03,596218000,6.83448,0.00816070307595718
7.996786,8.053571,7.975714,8.053571,405700400,6.854542,0.00293536737235378
8.120357,8.133214,8.0625,8.092857,416323600,6.887979,0.00487808451679395
8.049286,8.053571,7.866071,7.994286,493502800,6.804084,-0.0121800002150045
8.006429,8.035,7.946786,8.016071,446908000,6.822625,0.00272507138223488
8.032143,8.0875,7.973929,8.004286,450956800,6.812594,-0.00147017160900886
8.003571,8.035714,7.950357,8.023214,342109600,6.828705,0.00236473309424468
8.028214,8.044286,7.901071,7.9375,559445600,6.755752,-0.0106832498796616
7.873929,8.071429,7.8625,8.026786,456419600,6.831746,0.0112486299212597
8.058571,8.170714,8.003571,8.155714,602431200,6.941478,0.01606221967298
8.13,8.221429,8.125357,8.191786,597780400,6.97218,0.00442291134779871
8.247143,8.248929,8.080357,8.094643,542284400,6.889498,-0.0118585861495895
8.176786,8.283929,8.1625,8.246429,640875200,7.018688,0.0187514137436327
8.321429,8.3525,8.272143,8.299643,540744400,7.063977,0.00645297497862418
8.45,8.481429,8.366071,8.423214,527310000,7.169153,0.014888712683184
8.410357,8.450357,8.373571,8.392857,430659600,7.143313,-0.0036039687463717
8.478929,8.526071,8.3125,8.4275,603145200,7.172801,0.00412767666600322
8.392143,8.518214,8.384643,8.5175,684507600,7.249401,0.010679323642836
8.507143,8.58,8.464286,8.555,447017200,7.28132,0.00440270032286461
8.555357,8.64,8.523571,8.592857,628502000,7.31354,0.0044251315020456
8.587143,8.626429,8.501429,8.569643,572989200,7.293781,-0.00270154617957696
8.6225,8.638929,8.587857,8.635357,334182800,7.349711,0.00766823075360334
8.65,8.681071,8.636071,8.653214,333026400,7.36491,0.00206789366091042
8.637857,8.671429,8.611071,8.658214,306210800,7.369164,0.000577819986885775
8.76,8.778929,8.716786,8.774643,404076400,7.468259,0.0134472305720326
8.777857,8.893929,8.768214,8.89,376784800,7.566441,0.0131466317205158
8.8775,8.969286,8.733929,8.835714,750545600,7.520238,-0.00610641169853776
8.8225,8.853214,8.634643,8.823929,566924400,7.510209,-0.00133379147401103
8.876429,8.901786,8.677143,8.735357,738326400,7.434822,-0.0100377054257802
9.242857,9.294643,9.133214,9.257857,982391200,7.87953,0.0598143842318064
9.222857,9.526786,9.15,9.516786,793424800,8.099911,0.0279685676717625
9.571071,9.720714,9.535714,9.6725,796955600,8.232444,0.0163620365110657
9.71,9.730714,9.578214,9.625,479068800,8.192015,-0.00491082967174972
9.545357,9.565714,9.304286,9.358571,709343600,7.965254,-0.0276809350649351
9.401786,9.428571,9.1575,9.342857,758402400,7.951877,-0.00167910250400394
9.393571,9.642857,9.3575,9.594286,558840800,8.165876,0.0269113612677578
9.618214,9.663214,9.321429,9.324643,542463600,7.936379,-0.0281045405567439
9.422857,9.567143,9.388571,9.5125,454342000,8.096265,0.0201462940725987
9.388929,9.403214,9.169643,9.238571,723819600,7.863115,-0.0287967411300919
9.036786,9.219286,8.883214,9.1425,883103200,7.781351,-0.010398902600846
9.065357,9.223214,7.116071,8.794643,1285860800,7.485283,-0.0380483456385015
8.703929,8.806071,8.043214,8.423571,1676018400,7.169456,-0.0421929576902667
8.9375,9.094643,8.876071,9.071071,984306400,7.720553,0.0768676372526567
8.994286,9.281786,8.946429,9.161429,848906800,7.797459,0.00996111705001534
9.258571,9.3975,9.239286,9.360357,654379600,7.96677,0.0217136431445357
9.400714,9.464286,9.157143,9.227143,599712400,7.853392,-0.0142317221447857
9.112857,9.16,8.910714,9.065,759362800,7.715387,-0.0175723948355412
9.096429,9.149286,8.846786,9.079286,762834800,7.727548,0.00157595146166578
9.177857,9.233929,8.937857,9.012857,782678400,7.671006,-0.00731654449479835
8.910714,9.032857,8.744643,8.869286,1025726800,7.548812,-0.0159295770475444
8.638571,8.708929,8.436071,8.491429,1282915200,7.227211,-0.0426028656647222
8.315,8.732143,8.2625,8.654286,1223891200,7.365822,0.0191789862460137
8.831429,8.960714,8.795,8.812857,754238800,7.500786,0.0183228287116926
8.548214,8.812857,8.47,8.757857,1048006400,7.453973,-0.00624088192966255
8.931429,9.004643,8.705357,8.718214,850654000,7.420232,-0.00452656397563922
8.95,9.0675,8.896786,9.048214,666282400,7.701102,0.037851789368786
9.263929,9.264286,9.048214,9.174286,815614800,7.808402,0.0139333574559577
9.274643,9.497857,9.248571,9.315357,876472800,7.928473,0.0153767824547872
9.447857,9.457143,9.2975,9.426786,688548000,8.023311,0.0119618603989089
9.470714,9.483929,9.300357,9.397143,650106800,7.998081,-0.00314455000887892
9.221786,9.353571,9.093929,9.141429,758304400,7.780437,-0.0272118876982078
9.224643,9.255357,8.948214,8.962143,886942000,7.627841,-0.0196124697790686
9.044286,9.064286,8.773214,8.904643,1000770400,7.578904,-0.00641587620282325
8.981071,8.996429,8.660357,8.685714,854630000,7.392571,-0.0245859379202512
8.744286,8.963571,8.65,8.946786,776356000,7.614772,0.0300576325676851
8.865357,9.066429,8.834643,9.053929,545759200,7.705966,0.0119755854225194
9.141429,9.255357,9.071786,9.081429,602960400,7.72937,0.00303735538460703
9.13,9.280357,9.125,9.274643,585074000,7.893816,0.0212757265403936
9.325,9.5625,9.308214,9.544643,783678000,8.123621,0.0291116326525993
9.664286,9.746429,9.625,9.709643,872855200,8.264057,0.0172871840256361
9.723214,9.821429,9.693571,9.788214,784621600,8.330928,0.00809205858547024
9.9175,9.964643,9.5975,9.648929,776490400,8.21238,-0.0142298686971902
9.72,9.856071,9.696429,9.780357,717262000,8.324243,0.0136209935838474
9.806429,9.809286,9.567857,9.6775,768457200,8.236697,-0.0105166917731122
9.678571,9.757143,9.575,9.607143,714277200,8.176814,-0.00727016274864367
9.645,9.6525,9.493214,9.525,549942400,8.106902,-0.00855020061635392
9.533214,9.633929,9.447143,9.582143,584948000,8.15554,0.00599926509186344
9.432857,9.4425,9.082143,9.148929,1133344800,7.786821,-0.0452105546744606
9.168214,9.213214,8.928929,8.983214,739452000,7.645781,-0.0181130490792967
9.082143,9.1,8.686429,8.874286,1022896000,7.553066,-0.0121257269391557
8.946071,8.961786,8.685714,8.819286,693842800,7.506256,-0.00619768170644941
8.964286,9.028571,8.791429,8.879643,615235600,7.557629,0.00684375129687376
8.946071,9.241786,8.919643,9.238214,654556000,7.862815,0.0403812405521258
9.374286,9.389286,9.103214,9.2175,738144400,7.845183,-0.00224220828831201
9.174643,9.282143,9.112857,9.272143,433322400,7.891693,0.00592818009221596
9.233214,9.351786,9.102143,9.188929,562878400,7.820867,-0.00897462431284768
9.154286,9.157143,8.801071,8.992857,1190924000,7.653985,-0.0213378512338053
8.906429,9.135714,8.892857,9.026071,812047600,7.682254,0.00369337575366746
8.865357,9.1775,8.832143,8.980357,824866000,7.643347,-0.00506466213261569
9.042143,9.106071,8.871786,8.925,1039858400,7.596234,-0.00616423155560508
8.924286,8.924286,8.557143,8.770714,1024478000,7.464918,-0.0172869467787116
8.675,9.032143,8.571786,8.996071,1074950800,7.65672,0.0256942593271199
9.4675,9.469643,9.071429,9.08,1185671200,7.728157,0.00932951729705112
9.202857,9.285714,9.118214,9.250714,645318800,7.873454,0.0188011013215859
9.181786,9.299286,9.152857,9.283571,533388800,7.901418,0.00355183394492586
9.285714,9.289286,9.203929,9.26,420551600,7.881357,-0.00253900142520591
9.316786,9.457143,9.296429,9.431429,584771600,8.02726,0.0185128509719221
9.416786,9.499643,9.294643,9.32,519985200,7.932421,-0.0118146465397767
9.311071,9.380357,9.146429,9.218214,643806800,7.845791,-0.0109212446351932
9.138929,9.275,9.103571,9.1875,448210000,7.819651,-0.0033318818591106
9.301429,9.378214,9.272143,9.351786,428055600,7.959478,0.0178814693877551
9.321786,9.402143,9.265,9.354643,417653600,7.961905,0.000305503141325048
9.387143,9.438571,9.296786,9.392143,420375200,7.993825,0.00400870455451918
9.3475,9.399286,9.305357,9.346429,289097200,7.954916,-0.00486725979363822
9.277857,9.338929,9.201071,9.288929,444897600,7.90598,-0.00615208225515873
9.338571,9.3625,9.270357,9.348214,303128000,7.956435,0.0063823288992737
9.280357,9.301786,9.198214,9.264643,451920000,7.885309,-0.00893978250818828
9.121429,9.131786,8.921786,8.935357,620054400,7.605047,-0.0355422221881621
8.810357,9.039286,8.79,8.9925,534920400,7.653684,0.0063951557839268
8.9875,8.995714,8.896071,8.896429,354869200,7.571913,-0.0106834584375869
8.842143,8.928929,8.807857,8.844286,318430000,7.527534,-0.00586111573531345
8.931429,9.093929,8.9,8.998929,422640400,7.659154,0.0174850745441746
9.012857,9.095357,8.985,9.038214,339696000,7.69259,0.00436551949682018
9.03,9.052857,8.881429,8.924286,426706000,7.595621,-0.0126051452200623
8.906786,9.068571,8.892857,8.915714,384230000,7.588328,-0.000960525021273528
8.9925,9,8.758929,8.778571,414041600,7.471601,-0.0153821668124392
8.666786,8.678571,8.523214,8.568929,602565600,7.293172,-0.023881107756604
8.501429,8.713929,8.471429,8.674643,596867600,7.383145,0.012336897644968
8.766071,8.776786,8.581429,8.581429,466505200,7.303812,-0.0107455718926992
8.633929,8.664643,8.412857,8.629286,548391200,7.344543,0.00557681010936539
8.598571,8.776786,8.595714,8.660714,383289200,7.371292,0.00364201626878513
8.6375,8.734286,8.583929,8.682143,420786800,7.389532,0.00247427637028541
8.838214,8.980714,8.795714,8.940357,697037600,7.6093,0.0297408139902788
8.973571,9.006071,8.8775,9.006071,415427600,7.665234,0.0073502657667921
9.110357,9.242143,9.089286,9.241786,520788800,7.865851,0.0261729004801317
9.165714,9.268929,9.151786,9.2075,342557600,7.836672,-0.00370988897600522
9.277857,9.4425,9.253571,9.39,526551200,7.992002,0.0198207982622862
9.465714,9.518571,9.39,9.395357,438575200,7.996561,0.000570500532481422
9.399643,9.446429,9.335714,9.4075,387542400,8.006898,0.00129244689690866
9.493571,9.581429,9.491429,9.537143,388780000,8.117238,0.0137808131809727
9.5075,9.613214,9.482857,9.573571,408150400,8.148243,0.00381959251318764
9.5775,9.656429,9.565714,9.650714,429368800,8.213899,0.0080579127683913
9.651429,9.881071,9.625,9.8775,652103200,8.406923,0.0234994011842025
9.9175,9.927143,9.774286,9.834643,634477200,8.370444,-0.0043388509238167
9.86,10.135,9.851786,10.115357,658677600,8.609365,0.028543384848845
10.137857,10.2625,10.099643,10.134643,668074400,8.62578,0.00190660596556325
10.096786,10.285,10.086071,10.276786,585289600,8.746764,0.0140254570387925
10.226071,10.455714,10.214286,10.318571,786116800,8.782326,0.00406595992171099
10.432143,10.483214,10.376786,10.44,649488000,8.885674,0.0117680054728508
10.499286,10.526071,10.393214,10.398571,482834800,8.850416,-0.00396829501915696
10.420357,10.420357,9.821429,10.245,1035042400,8.719704,-0.0147684715524855
10.258214,10.350357,10.214286,10.263214,469644000,8.735208,0.00177784285017091
10.321429,10.357143,10.044643,10.133929,673391600,8.625173,-0.0125969311367764
10.219643,10.235,10.048214,10.09,448142800,8.587786,-0.00433484386953964
10.057143,10.103571,9.920357,9.951429,435302000,8.469844,-0.0137334985133797
10.071429,10.3375,10.065,10.319286,501967200,8.782933,0.0369652438860792
10.3425,10.428214,10.187857,10.328214,670868800,8.790532,0.000865176137186063
10.369286,10.374286,10.246786,10.329286,408399600,8.791443,0.000103793356721837
10.418214,10.517857,10.357143,10.5025,658403200,8.938871,0.0167692132834738
10.526429,10.615714,10.521429,10.548571,427753200,8.978081,0.00438666984051439
10.550357,10.696429,10.446071,10.662143,558544000,9.074745,0.0107665768187937
10.721429,10.784286,10.707143,10.719286,630092400,9.123382,0.00535942915040621
10.774643,10.8025,10.728571,10.796786,435296400,9.189344,0.00722995915959324
10.98,11.25,10.889643,11.240714,922194000,9.567181,0.0411166804639824
11.373929,11.392857,11.224643,11.357143,1093010800,9.666273,0.0103577939977835
10.835714,11.206071,10.715,11.053214,1232784000,9.407593,-0.0267610436885404
11.035714,11.223214,10.959643,11.090357,721624400,9.439206,0.00336038006682937
11.155714,11.240714,10.957143,11.054286,551460000,9.408508,-0.00325246518213973
11.038214,11.072857,10.939286,10.981071,372778000,9.346192,-0.00662322288386596
11.038929,11.128571,11.015714,11.03,392462000,9.387833,0.00445575845926127
10.959643,11.062143,10.916071,11.001786,392929600,9.36382,-0.00255793291024475
10.9875,11.067857,10.914286,10.993929,399002800,9.357134,-0.000714156774181851
10.998214,11,10.746429,10.901429,551051200,9.278409,-0.00841373452566407
10.865357,10.924286,10.745357,10.749286,430511200,9.148914,-0.0139562437181401
10.793571,10.914286,10.792857,10.863571,423889200,9.246187,0.0106318689445979
10.964286,11.078214,10.964286,11.048571,433930000,9.403642,0.0170293911642867
11.120357,11.174286,11.018929,11.171429,508348400,9.508209,0.0111198090685212
11.266071,11.435,11.251071,11.366786,642488000,9.674481,0.0174871988176266
11.356786,11.413214,11.3125,11.326071,361253200,9.639826,-0.00358192720440054
11.328571,11.420357,11.312857,11.379286,281758400,9.685119,0.00469845191682094
11.466071,11.475,11.232143,11.288571,383544000,9.607912,-0.00797194129754719
11.308571,11.384643,11.198214,11.358214,384227200,9.667185,0.00616933711095946
11.25,11.371429,11.223214,11.308929,361284000,9.625238,-0.00433915050376765
11.285714,11.303571,10.843929,11.001071,795846800,9.363212,-0.0272225601557848
11.016429,11.090714,10.938214,10.965714,403606000,9.333122,-0.00321395980445893
10.918571,10.985714,10.69,10.771071,657650000,9.167457,-0.0177501437662884
10.757143,10.856786,10.634286,10.732143,479449600,9.134324,-0.00361412528057781
10.9,11.059643,10.881786,11.015357,494491200,9.375373,0.0263893241079622
10.998929,11.014286,10.901429,10.954643,384843200,9.323699,-0.00551175962794481
10.952857,11.191429,10.923929,11.191429,393075200,9.525231,0.0216151270287857
11.0875,11.133929,10.948571,11.026071,519447600,9.384491,-0.0147754142924911
11.142857,11.264286,11.133929,11.242857,413725200,9.569002,0.0196612193046826
11.205,11.346429,11.176429,11.25,237585600,9.57508,0.000635336729800873
11.267857,11.338571,11.120714,11.316786,445785200,9.631921,0.00593653333333344
11.197857,11.227143,11.1025,11.1125,501858000,9.458053,-0.0180515916798285
11.259643,11.348214,11.25,11.3,461750800,9.617633,0.0168728908886389
11.340357,11.392857,11.246071,11.3625,462837200,9.670833,0.00553097345132736
11.321786,11.380357,11.297857,11.337143,342092800,9.649253,-0.00223163916391655
11.38,11.511786,11.372143,11.433929,448481600,9.731627,0.0085370714650066
11.564286,11.571071,11.361429,11.364643,391454000,9.672656,-0.00605968429574821
11.415357,11.465,11.325357,11.464643,321935600,9.757766,0.00879922052984861
11.504643,11.517857,11.393571,11.42,294151200,9.719772,-0.00389397210187881
11.416071,11.466071,11.378571,11.448571,262511200,9.744089,0.00250183887915933
11.584643,11.609286,11.464286,11.488214,439815600,9.77783,0.00346270289977668
11.490357,11.519286,11.392857,11.438929,351008000,9.735882,-0.00429004891447871
11.428571,11.535714,11.399643,11.441429,417312000,9.738011,0.00021855192911846
11.4675,11.521786,11.432143,11.473214,322030800,9.765062,0.00277806207598719
11.486786,11.4925,11.436786,11.450357,386929200,9.745607,-0.00199220549708212
11.485714,11.544643,11.365357,11.5075,385610400,9.794241,0.00499049942285645
11.535714,11.585357,11.501786,11.578571,256354000,9.854734,0.00617605909189667
11.584286,11.632857,11.555357,11.612857,265921600,9.883916,0.00296115988751988
11.607143,11.6125,11.541786,11.557143,223157200,9.836493,-0.00479761354161168
11.530357,11.622857,11.482857,11.595714,249816000,9.869326,0.00333741652240516
11.639643,11.666429,11.609286,11.623929,175924000,9.893337,0.00243322662149148
11.650714,11.658929,11.610714,11.6175,163139200,9.887867,-0.000553083213085781
11.624286,11.625357,11.5375,11.559286,157494400,9.838321,-0.0050108887454271
11.533929,11.552857,11.475357,11.52,193508000,9.804884,-0.00339865282336649
11.63,11.795,11.601429,11.770357,445138400,10.017968,0.0217323784722223
11.872857,11.875,11.719643,11.831786,309080800,10.070251,0.00521895809957162
11.769643,11.940714,11.767857,11.928571,255519600,10.152628,0.00818008371686241
11.954286,11.973214,11.889286,11.918929,300428800,10.144419,-0.000808311406286566
11.928214,12.0125,11.853571,12.004286,311931200,10.217072,0.00716146559812558
